taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,NCBI Taxon ID,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Habitat,Host Name,Isolation,Isolation Country,Genome Size   * assembled,Gene Count   * assembled
2588253650,Virus,Permanent Draft,Cyanophage PSS2,Cyanophage PSS2,Broad Institute,2588253650,658401,Environmental,Aquatic,Pelagic,Marine,,Prochlorococcus sp. MIT9313,North Atlantic Ocean,,105532,121
642483474,Virus,Finished,Phaius virus X,Phaius virus X,Akita Prefectural University,642483474,457382,,,,,,Phaius flavus flavus,,,5816,5
2738541753,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei picorna-like virus 18 QTM26408,"BGI Tech Solutions Co., Ltd.",2738541753,1923097,Host-associated,Arthropoda,,,,,,China,9478,2
2738542332,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei endorna-like virus 1 QCM148882,"BGI Tech Solutions Co., Ltd.",2738542332,1922893,Host-associated,Arthropoda,,,,,,China,13693,1
638275817,Virus,Finished,Classical swine fever virus,Classical swine fever virus,Federal Food Safety and Veterinary Office (FSVO),638275817,11096,,,,,,Sus scrofa,,,12301,1
2597489976,Virus,Finished,Synechococcus phage S-RIM8 A.HR1,Synechococcus phage S-RIM8 A.HR1,Broad Institute,2597489976,869724,Environmental,Aquatic,Neritic zone,Marine,,Synechococcus sp. WH7803,North Atlantic Ocean,,171211,225
2706795959,Virus,Draft,Gordonia phage genome sequencing - University of Pittsburgh,Gordonia phage Phinally,University of Pittsburgh,2706795959,1821560,Host-associated,Microbial,,Bacteria,,Gordonia,,,59265,87
642918874,Virus,Finished,Mycobacterium phage BPs,Mycobacterium phage BPs,University of Pittsburgh,642918874,515982,,,,,,Mycobacterium smegmatis,,,41901,63
2738542364,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei qinvirus-like virus 1 SCM49583,"BGI Tech Solutions Co., Ltd.",2738542364,1938657,Host-associated,Arthropoda,,,,,,China,7366,2
638276085,Virus,Finished,Fusarium graminearum dsRNA mycovirus-1,Fusarium graminearum dsRNA mycovirus-1,Seoul National University,638276085,194397,,,,,,Fusarium graminearum,,,6624,5
2588253669,Virus,Permanent Draft,Synechococcus phage S-CBP3,Synechococcus phage S-CBP3,Broad Institute,2588253669,756276,,,,,,Synechococcus sp. CB0101,,,47375,56
2738542178,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei levi-like virus 13 WHCC54021,"BGI Tech Solutions Co., Ltd.",2738542178,1922912,Host-associated,Arthropoda,,,,,,China,4026,3
2706796718,Virus,Draft,Pseudomonas phage vB_PaeM_PAO1_Ab27 RefSeq Genome,Pseudomonas phage vB_PaeM_PAO1_Ab27,University of Paris-Sud,2706796718,1548907,Host-associated,Microbial,,Bacteria,,Pseudomonas,,,66299,93
2757321006,Virus,Draft,Genome sequencing of Synechococcus phage S-CAM4,Synechococcus phage S-CAM4,"University of California, Irvine",2757321006,1325446,Host-associated,Human,,,,Homo sapiens,,,191983,246
2706795952,Virus,Draft,Gordonia phage genome sequencing - University of Pittsburgh,Gordonia phage McGonagall,University of Pittsburgh,2706795952,1838072,Host-associated,Microbial,,Bacteria,,Gordonia,,,17119,27
641201268,Virus,Finished,Okra mosaic virus,Okra mosaic virus,Leibniz University of Hanover,641201268,70822,,,,,,Abelmoschus esculentus,,,6223,3
2738541636,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai tombus-like virus 5 HOU131178,"BGI Tech Solutions Co., Ltd.",2738541636,1922726,Host-associated,Arthropoda,,,,,,China,3611,2
2738542684,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei chuvirus-like virus 3 QTM26698,"BGI Tech Solutions Co., Ltd.",2738542684,1922858,Host-associated,Arthropoda,,,,,,China,11280,3
2706795559,Virus,Draft,Chenuda virus RefSeq Genome,Chenuda virus EGY1954/01,"Arbovirus Molecular Research Group, Institute for Animal Health, Surrey, United Kingdom",2706795559,40065,Host-associated,Arthropoda,,,,Tick,,,17910,12
2708742303,Virus,Draft,"Molluscs and insect larvae associated viral genomes from Lake Sarah, New Zealand",Lake Sarah-associated circular molecule 10 LSaCM-10-LSLA-2013,University of Canterbury,2708742303,1685725,Host-associated,Invertebrates,,,,,,New Zealand,1693,1
642973510,Virus,Finished,Astrovirus MLB1,Astrovirus MLB1,The Genome Institute-Washington University School of Medicine,642973510,568715,,,,,,Homo sapiens,,,6171,3
641201221,Virus,Finished,Human polyomavirus 3,Human polyomavirus 3,Karolinska Institutet,641201221,1891764,,,,,,Homo sapiens,,,5040,5
2706795214,Virus,Draft,Beauveria bassiana victorivirus NZL/1980 RefSeq Genome,Beauveria bassiana victorivirus NZL/1980 6887,University of Auckland,2706795214,1485922,Host-associated,Fungi,,,,Beauveria bassiana,,,5327,2
2700988825,Virus,Permanent Draft,Clerodendrum golden mosaic virus,Clerodendrum golden mosaic virus,Queensland University of Technology,2700988825,390438,,,,,,Clerodendrum philippinum,,,5524,8
2595698371,Virus,Finished,Mycobacterium phages genome sequencing - UCLA,Mycobacterium phage PegLeg,"University of California, Los Angeles",2595698371,1325953,,,,,,Mycobacterium smegmatis str. MC2 155,,,80955,158
2738541715,Virus,Draft,Redefining the invertebrate RNA virosphere,Shuangao partiti-like virus 1 insectZJ79891,"BGI Tech Solutions Co., Ltd.",2738541715,1923472,Host-associated,Arthropoda,,,,,,China,1467,1
638275543,Virus,Finished,Thermus phage IN93,Thermus phage IN93,,638275543,1714273,,,,,,Thermus thermophilus TZ2,,,19603,35
2700988783,Virus,Draft,Posavirus 2,Posavirus 2,"National Center for Biotechnology Information (NCBI), University of California, San Francisco",2700988783,1105381,,,,,,Sus scrofa,,,10220,1
2757321113,Virus,Draft,Genome sequencing of Jugra virus,Jugra virus,"faculte de medecine, Aix-Marseille Universite",2757321113,64309,Host-associated,Unclassified,Unclassified,Unclassified,,,,,10173,1
2706796115,Virus,Draft,Pectobacterium phage PP90 RefSeq Genome,Pectobacterium phage PP90,"Russian Academy of Sciences, Institute of Bioorganic Chemistry",2706796115,1873959,Host-associated,Microbial,,Bacteria,,Pectobacterium,,,44570,56
2757321099,Virus,Draft,Genome sequencing of Escherichia phage vB_EcoP_GA2A,Escherichia phage vB_EcoP_GA2A,University of Guelph,2757321099,1755695,Host-associated,Microbial,,Bacteria,,Bacteria,,,40470,56
645044501,Virus,Finished,Aedes flavivirus,Aedes flavivirus,"National Institute of Infectious Diseases, Japan",645044501,390845,,,,,,Aedes albopictus,,,11064,1
2738541912,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei negev-like virus 1 QTM162107,"BGI Tech Solutions Co., Ltd.",2738541912,1922963,Host-associated,Arthropoda,,,,,,China,2937,2
2602041692,Virus,Finished,Cynomolgus macaque cytomegalovirus strain Ottawa,Cynomolgus macaque cytomegalovirus strain Ottawa,University of Toronto,2602041692,944969,,,,,,Macaca fascicularis,,,218041,217
2757321043,Virus,Draft,Genome sequencing of Zucchini lethal chlorosis virus,Zucchini lethal chlorosis virus,University of Brasilia,2757321043,83872,Host-associated,Plants,,,,Plants,,,17269,5
2706795885,Virus,Draft,Listeria phage vB_LmoS_293 RefSeq Genome,Listeria phage vB_LmoS_293,Teagasc Food Research Centre,2706795885,1591073,,,,,,,,,40759,72
642973513,Virus,Finished,Bacillus phage TP21-L,Bacillus phage TP21-L,ETH Zurich,642973513,565140,,,,,,Bacillus cereus HER 1399,,,37456,56
641201375,Virus,Finished,Torque teno midi virus 1,Torque teno midi virus 1,Jichi Medical University,641201375,687379,,,,,,Homo sapiens,,,3245,4
645948427,Virus,Finished,,Ceratocystis polonica partitivirus,,645948427,235434,,,,,,,,,4567,2
2595698312,Virus,Finished,Canine papillomavirus 14,Canine papillomavirus 14,University of Zurich,2595698312,1236767,,,,,,Canis lupus familiaris,,,7826,7
2738542751,Virus,Draft,Redefining the invertebrate RNA virosphere,Wuhan horsefly Virus JJ2-1,"BGI Tech Solutions Co., Ltd.",2738542751,1608139,Host-associated,Arthropoda,,,,Tabanidae,,China,15940,4
2597490223,Virus,Finished,Mungbean yellow mosaic India virus associated betasatellite [India: Faizabad: Cow Pea:2012],Mungbean yellow mosaic India virus associated betasatellite [India: Faizabad: Cow Pea:2012],International Centre for Genetic Engineering and Biotechnology (ICGEB),2597490223,1238162,,,,,,Vigna unguiculata,,,1360,1
2708742357,Virus,Draft,Temperate fruit decay-associated virus RefSeq Genome,Temperate fruit decay-associated virus MFB10,Federal University of Vicosa,2708742357,1628899,Host-associated,Plants,,,,Apple,,,3442,5
2706795868,Virus,Draft,Feces-associated ssDNA viruses from mammals and birds in New Zealand,Faeces associated gemycircularvirus 4 as50,University of Canterbury,2706795868,1391033,Host-associated,Mammals,Fecal,Digestive system,,Arctocephalus forsteri,,New Zealand,2224,2
2738541729,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai picorna-like virus 108 BHTH16067,"BGI Tech Solutions Co., Ltd.",2738541729,1922536,Host-associated,Arthropoda,,,,Amphibalanus rhizophorae,,China,13842,1
2738542523,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai picorna-like virus 29 HOU158675,"BGI Tech Solutions Co., Ltd.",2738542523,1922572,Host-associated,Arthropoda,,,,,,China,9105,2
2738542832,Virus,Draft,Redefining the invertebrate RNA virosphere,Shuangao insect virus 9 insectZJ96499,"BGI Tech Solutions Co., Ltd.",2738542832,1923470,Host-associated,Arthropoda,,,,,,China,2799,2
642973629,Virus,Permanent Draft,Stx2-converting phage 1717,Stx2-converting phage 1717,Public Health Agency of Canada,642973629,563769,,,,,,Escherichia coli O157,,,62147,77
2588253604,Virus,Finished,African swine fever virus Benin 97/1,African swine fever virus Benin 97/1,Institute of Animal Health,2588253604,443876,,,,,,Sus scrofa,,,182284,156
2602041866,Virus,Permanent Draft,Corchorus yellow vein mosaic betasatellite,Corchorus yellow vein mosaic betasatellite,Indian Agricultural Research Institute,2602041866,1297646,,,,,,Corchorus olitorius,,,1390,1
2706795511,Virus,Draft,Simian adenovirus 13 RefSeq Genome,Simian adenovirus 13 P-9,Hungarian Academy of Sciences (HAS),2706795511,38432,Host-associated,Mammals,,,,Cercopithecidae,,,32939,34
641201027,Virus,Finished,"Phages of Burkholderia cepacia-TAMU, USA",Burkholderia phage BcepNY3,Texas A and M University,641201027,446807,,,,,,Burkholderia cenocepacia HI2424,,,47382,71
642918837,Virus,Permanent Draft,Escherichia phage rv5,Escherichia phage rv5,Public Health Agency of Canada,642918837,399183,,,,,,Escherichia coli O157,,,137947,239
2757320947,Virus,Draft,Genome sequencing of Variegated squirrel bornavirus,Variegated squirrel bornavirus 1 BH_133-15,"Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health",2757320947,1885248,,,,,,,,,8786,6
638276884,Virus,Finished,Streptococcus phage MM1,Streptococcus phage MM1,Centro de Investigaciones Biol?gicas (CSIC),638276884,120574,,,,,,Streptococcus pneumoniae,,,40248,53
2706796667,Virus,Draft,Bovine astrovirus RefSeq Genome,Bovine astrovirus BAstV-GX7/CHN/2014,Guangxi Unversity,2706796667,1435485,Host-associated,Mammals,,,,Bos taurus,,,6233,3
2738542536,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei tetragnatha maxillosa virus 3 SSZZ2994,"BGI Tech Solutions Co., Ltd.",2738542536,1923245,Host-associated,Arthropoda,,,,Tetragnatha maxillosa,,China,9528,1
2615840519,Virus,Finished,Solanum nodiflorum mottle virus satellite RNA,Solanum nodiflorum mottle virus satellite RNA,,2615840519,195061,,,,,,Solanum nodiflorum,,,377,1
2700988757,Virus,Draft,Lagenaria siceraria endornavirus-California,Lagenaria siceraria endornavirus-California,"National Center for Biotechnology Information (NCBI), University of California, Riverside",2700988757,1468454,,,,,,Lagenaria siceraria,,,15088,1
638275640,Virus,Finished,Beet western yellows virus,Beet western yellows virus,"Research Unit Biology of Virus Interactions / vectors , National Institute for Agricultural Research (INRA)",638275640,12042,,,,,,Beta vulgaris,,,5666,6
2757320607,Virus,Draft,Genome sequencing of Trichoderma atroviride mycovirus,Trichoderma atroviride mycovirus,Chonbuk National University,2757320607,1934322,Host-associated,Fungi,,,,fungi,,,8566,2
2738542825,Virus,Draft,Redefining the invertebrate RNA virosphere,Wuhan insect virus 34 CC64594,"BGI Tech Solutions Co., Ltd.",2738542825,1923737,Host-associated,Arthropoda,,,,,,China,2836,2
2706796081,Virus,Draft,Enterobacteria phage JenP1 RefSeq Genome,Enterobacteria phage JenP1,Aarhus University,2706796081,1610837,Host-associated,Microbial,,Bacteria,,Enterobacterales,,,60754,87
2595698632,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacteriophage Velveteen,University of Pittsburgh,2595698632,1340821,,,,,,Mycobacterium smegmatis mc2 155,,,54314,100
2588253655,Virus,Permanent Draft,Cyanophage S-SSM6b,Cyanophage S-SSM6b,"Broad Institute, Gordon and Betty Moore Foundation Marine Microbiology Initiative",2588253655,682651,Environmental,Aquatic,Pelagic,Marine,,Synechococcus sp. WH8109,"Sargasso Sea, North Atlantic Ocean",,182368,221
2738542421,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai picobirna-like virus 5 BHJJX25000,"BGI Tech Solutions Co., Ltd.",2738542421,1922522,Host-associated,Arthropoda,,,,Anomura,,China,1880,1
638276388,Virus,Finished,Malvastrum yellow vein Yunnan virus satellite DNA beta,Malvastrum yellow vein Yunnan virus satellite DNA beta,Zhejiang University,638276388,377611,,,,,,Abelmoschus esculentus,,,1350,1
2706796826,Virus,Draft,Vibrio phage PVA1,Vibrio phage PVA1,"Dalian University of Technology, National Center for Biotechnology Information (NCBI)",2706796826,1461743,,,,,,Vibrio alginolyticus Z1210,,,41529,21
638276666,Virus,Finished,Pseudomonas phage PaP3,Pseudomonas phage PaP3,Third Military Medical University,638276666,188350,,,,,,Pseudomonas aeruginosa,,,45503,75
2617270989,Virus,Draft,Cellulophaga phage phiST,Cellulophaga phage phiST,Broad Institute,2617270989,756282,,,,,,Cellulophaga sp. MM#3,,,79114,109
638276768,Virus,Finished,Garlic latent virus,Garlic latent virus,Rothamsted Research,638276768,12458,,,,,,Allium sativum,,,8363,6
638276785,Virus,Finished,Sida mottle virus,Sida mottle virus,Federal University of Vicosa,638276785,191460,,,,,,Sida santaremensis,,,2668,6
2706796288,Virus,Draft,Ixeridium yellow mottle virus 1 RefSeq Genome,Ixeridium yellow mottle virus 1 Bonghwa,Korea Research Institute of Bioscience and Biotechnology,2706796288,1809767,Host-associated,Plants,,,,Ixeridium,,,6017,6
638277141,Virus,Finished,Zygosaccharomyces bailii virus Z,Zygosaccharomyces bailii virus Z,"Universit#t des Saarlandes, Angewandte Molekularbiologie, Germany, Saarbr#cken",638277141,114871,,,,,,Zygosaccharomyces bailii,,,3157,2
2738542150,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei picorna-like virus 75 WGML145097,"BGI Tech Solutions Co., Ltd.",2738542150,1923159,Host-associated,Arthropoda,,,,,,China,10123,5
638275658,Virus,Permanent Draft,Bluetongue virus,Bluetongue virus,"Institute of Virology and Environmental Microbiology, UK",638275658,40051,,,,,,Ovis aries,,,19208,10
2706795851,Virus,Draft,"Genome sequencing of viruses from mollusc species and benthic sediments of Avon-Heathcote estuary in Christchurch, New Zealand",Avon-Heathcote Estuary associated circular virus 4 AHEaCV-4-NZ-3049C1-2012,University of Canterbury,2706795851,1618255,,,,,,,,,1835,2
646558421,Virus,Finished,Clerodendrum golden mosaic China virus,Clerodendrum golden mosaic China virus,Fujian Agriculture and Forestry University,646558421,559878,,,,,,Clerodendrum cyrtophyllum Turcz.,,,5515,8
2706796505,Virus,Draft,Elderberry associated carlavirus genomes,Elderberry carlavirus A EBCVA,University of Arkansas,2706796505,1569052,Host-associated,Plants,,,,Sambucus,,,8628,6
2706795099,Virus,Draft,Mycobacterium phage genome sequuencing - University of Pittsburgh,Mycobacterium phage MosMoris,University of Pittsburgh,2706795099,1471542,Host-associated,Microbial,,Bacteria,,Mycobacterium,,,65243,111
642918830,Virus,Finished,Diascia yellow mottle virus,Diascia yellow mottle virus,Washington State University,642918830,547467,,,,,,Diascia,,,6290,3
2609459815,Virus,Draft,Cyanophage KBS-P-1A,Cyanophage KBS-P-1A,Broad Institute,2609459815,889951,,,,,,Synechococcus sp. WH7803,,,45730,63
2700988746,Virus,Draft,Dragonfly larvae associated circular DNA viruses,Dragonfly larvae associated circular virus-10,University of Canterbury,2700988746,1454022,,,,,,Xanthocnemis zealandica,,,2259,2
638275770,Virus,Finished,Malva mosaic virus,Malva mosaic virus,Laval University,638275770,392174,,,,,,Malva neglecta,,,6858,5
2706796045,Virus,Draft,Parabacteroides phage YZ-2015a RefSeq Genome,Parabacteroides phage YZ-2015a,University of Rennes 1,2706796045,1655644,Host-associated,Microbial,,Bacteria,,Parabacteroides,,,4623,6
2706796283,Virus,Draft,Vibrio phage QH RefSeq Genome,Vibrio phage QH,University of Nottingham,2706796283,1558469,Host-associated,Microbial,,Bacteria,,Vibrio,,,39725,48
2757320803,Virus,Draft,Genome sequencing of Bat crohivirus,Bat crohivirus,,2757320803,1958776,Host-associated,Unclassified,Unclassified,Unclassified,,vertebrates,,,7085,1
2700988923,Virus,Draft,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium virus Acadian,"National Center for Biotechnology Information (NCBI), University of Pittsburgh",2700988923,1982901,,,,,,Mycobacterium smegmatis mc2 155,,,69864,97
638275977,Virus,Finished,Eggplant mosaic virus,Eggplant mosaic virus,Australian National University,638275977,12151,,,,,,Solanum melongena,,,6331,3
2595698789,Virus,Finished,Thysanoplusia orichalcea nucleopolyhedrovirus,Thysanoplusia orichalcea nucleopolyhedrovirus,Hunan Agricultural University,2595698789,101850,,,,,,Thysanoplusia orichalcea,,,132978,145
648019620,Virus,Finished,Pseudocowpox virus,Pseudocowpox virus,University of Otago,648019620,129726,,,,,,Camelus dromedarius,,,145289,134
645948417,Virus,Finished,,Beet cryptic virus 1,,645948417,509923,,,,,,,,,3791,2
650627074,Virus,Finished,Porcine parvovirus 4,Porcine parvovirus 4,Washington University in St. Louis,650627074,707546,,,,,,Sus scrofa,,,5905,3
638276220,Virus,Finished,Human metapneumovirus,Human metapneumovirus,National Institute of Allergy and Infectious Diseases,638276220,162145,,,,,,Homo sapiens,,,13335,9
